timestamp,sample_timestamp,left_raw,right_raw
88057.0002523,88057.0002523,0.16958158151612446,0.1680667248390784
88057.0052523,88057.0052523,0.169475436525018,0.16784624353936248
88057.01025230001,88057.01025230001,0.1693573597630008,0.1676139932499807
88057.01525230001,88057.01525230001,0.1692274446284057,0.7129539383835052
88057.02025230002,88057.02025230002,0.1999413113684759,0.16711441100381816
88057.02525230002,88057.02525230002,0.16893167949142568,0.16684688248354193
88057.03025230003,88057.03025230003,0.16876604933526948,0.1665678426778857
88057.03525230003,88057.03525230003,0.16858847778291663,0.16627708240767416
88057.04025230004,88057.04025230004,0.16839895829280996,0.1659746071609826
88057.04525230004,88057.04525230004,0.1681978080913569,0.16566073930780284
88057.05025230005,88057.05025230005,0.16798464896911894,0.16533512023919752
88057.05525230005,88057.05525230005,0.16775974584232242,0.16499802096140698
88057.06025230006,88057.06025230006,0.16752310539026227,0.1646494596107073
88057.06525230006,88057.06525230006,0.16727446188434078,0.16428918887813426
88057.07025230007,88057.07025230007,0.16701455082004543,0.1639179374268317
88057.07525230007,88057.07525230007,0.35304085195609003,0.16353498970886413
88057.08025230007,88057.08025230007,0.2553599221530948,0.1631407288251205
88057.08525230008,88057.08525230008,0.16616401999391278,0.1627353054395776
88057.09025230008,88057.09025230008,0.16585718400898394,0.16231844170935755
88057.09525230009,88057.09525230009,0.1655387361675056,0.16189032091714586
88057.1002523001,88057.1002523001,0.6053043295511884,0.16145111665735465
88057.1052523001,88057.1052523001,0.3875252147120152,0.16100072761399953
88057.1102523001,88057.1102523001,0.1645145439003193,0.16053933163516299
88057.11525230011,88057.11525230011,0.1641500871496362,0.41269603361615553
88057.12025230011,88057.12025230011,0.1637742924866901,0.15958318983343014
88057.12525230012,88057.12525230012,0.16338705785233978,0.4926042314209047
88057.13025230012,88057.13025230012,0.16298863879501307,0.3727094922984223
88057.13525230013,88057.13525230013,0.16257877438655846,0.15806700312225375
88057.14025230013,88057.14025230013,0.19320308421680485,0.15753998889787393
88057.14525230014,88057.14525230014,0.16172531888080155,0.1570020103650721
88057.15025230014,88057.15025230014,0.1612820292359914,0.790162929957494
88057.15525230014,88057.15525230014,0.1608273788813996,0.15589441367903126
88057.16025230015,88057.16025230015,0.16036165597280688,0.1553246018009415
88057.16525230015,88057.16525230015,0.46409178010452723,0.15474428883624036
88057.17025230016,88057.17025230016,0.15939720928885331,0.15415349612927207
88057.17525230016,88057.17525230016,0.15889864615504332,0.15355238036164617
88057.18025230017,88057.18025230017,0.15838920250519767,0.15294091807463753
88057.18525230017,88057.18525230017,0.1578687352929689,0.44312333093656153
88057.19025230018,88057.19025230018,0.15733760452188958,0.1516869397897556
88057.19525230018,88057.19525230018,0.15679552616118794,0.15104452216053682
88057.20025230019,88057.20025230019,0.15624324623930647,0.15039245225531417
