timestamp,sample_timestamp,left_raw,right_raw
7947.0519757,7947.0519757,0.0,0.0
7947.0569757,7947.0569757,0.0,0.0
7947.0619757,7947.0619757,0.0,0.0
7947.0669757000005,7947.0669757000005,0.0,0.0
7947.071975700001,7947.071975700001,0.0815240693359599,0.0
7947.076975700001,7947.076975700001,0.0,0.0
7947.081975700001,7947.081975700001,0.0,0.0
7947.086975700001,7947.086975700001,0.0,0.0
7947.091975700001,7947.091975700001,0.0,0.0
7947.096975700001,7947.096975700001,0.0,0.0
7947.101975700001,7947.101975700001,0.0,0.0
7947.106975700001,7947.106975700001,0.0,0.0
7947.1119757000015,7947.1119757000015,0.0,0.0
7947.116975700002,7947.116975700002,0.0,0.0
7947.121975700002,7947.121975700002,0.0,0.0
7947.126975700002,7947.126975700002,0.2171896080914583,0.0
7947.131975700002,7947.131975700002,0.0,0.0
7947.136975700002,7947.136975700002,0.0,0.0
7947.141975700002,7947.141975700002,0.0,0.0
7947.146975700002,7947.146975700002,0.0,0.0
7947.151975700002,7947.151975700002,0.0,0.0
7947.1569757000025,7947.1569757000025,0.0,0.0
7947.161975700003,7947.161975700003,0.0,0.0
7947.166975700003,7947.166975700003,0.0,0.0
7947.171975700003,7947.171975700003,0.0,0.0
7947.176975700003,7947.176975700003,0.0,0.0
7947.181975700003,7947.181975700003,-0.21701606040305946,0.0
7947.186975700003,7947.186975700003,0.0,0.0
7947.191975700003,7947.191975700003,0.0,0.0
7947.196975700003,7947.196975700003,0.0,0.0
7947.2019757000035,7947.2019757000035,0.0,0.0
7947.206975700004,7947.206975700004,0.0,0.0
7947.211975700004,7947.211975700004,0.0,0.0
7947.216975700004,7947.216975700004,0.0,0.0
7947.221975700004,7947.221975700004,0.0,0.0
7947.226975700004,7947.226975700004,0.0,0.0
7947.231975700004,7947.231975700004,0.0,0.0
7947.236975700004,7947.236975700004,0.0,0.0
7947.241975700004,7947.241975700004,0.0,0.0
7947.246975700004,7947.246975700004,0.0,0.0
7947.251975700005,7947.251975700005,0.0,0.0
7947.256975700005,7947.256975700005,0.0,0.0
7947.261975700005,7947.261975700005,-0.16588603701884005,0.0
7947.266975700005,7947.266975700005,0.0,0.0
7947.271975700005,7947.271975700005,0.0,0.0
7947.276975700005,7947.276975700005,0.0,0.0
7947.281975700005,7947.281975700005,0.0,0.0
7947.286975700005,7947.286975700005,0.0,0.0
7947.291975700005,7947.291975700005,0.0,0.0
7947.2969757000055,7947.2969757000055,0.0,0.0
7947.301975700006,7947.301975700006,0.0,0.0
7947.306975700006,7947.306975700006,0.0,0.0
7947.311975700006,7947.311975700006,0.0,0.0
7947.316975700006,7947.316975700006,-0.0036924770587990936,0.0
7947.321975700006,7947.321975700006,0.0,0.0
7947.326975700006,7947.326975700006,0.0,0.0
7947.331975700006,7947.331975700006,0.0,0.0
7947.336975700006,7947.336975700006,0.0,0.0
7947.3419757000065,7947.3419757000065,-0.02819447428551494,0.0
7947.346975700007,7947.346975700007,0.0,0.0
7947.351975700007,7947.351975700007,0.0,0.0
7947.356975700007,7947.356975700007,0.0,0.0
7947.361975700007,7947.361975700007,0.0,0.0
7947.366975700007,7947.366975700007,0.0,0.0
7947.371975700007,7947.371975700007,0.0,0.0
7947.376975700007,7947.376975700007,0.0,0.0
7947.381975700007,7947.381975700007,0.0,0.0
7947.3869757000075,7947.3869757000075,0.0,0.0
7947.391975700008,7947.391975700008,0.0,0.0
7947.396975700008,7947.396975700008,-0.07092592428194539,0.0
7947.401975700008,7947.401975700008,0.0,0.0
7947.406975700008,7947.406975700008,0.0,0.0
7947.411975700008,7947.411975700008,0.0,0.0
7947.416975700008,7947.416975700008,0.0,0.0
7947.421975700008,7947.421975700008,0.0,0.0
7947.426975700008,7947.426975700008,0.0,0.0
7947.4319757000085,7947.4319757000085,0.0,0.0
7947.436975700009,7947.436975700009,0.0,0.0
7947.441975700009,7947.441975700009,0.0,0.0
7947.446975700009,7947.446975700009,0.0,0.0
7947.451975700009,7947.451975700009,0.0,0.0
7947.456975700009,7947.456975700009,0.0,0.0
7947.461975700009,7947.461975700009,0.0,0.0
7947.466975700009,7947.466975700009,0.0,0.0
7947.471975700009,7947.471975700009,0.0,0.0
7947.4769757000095,7947.4769757000095,-0.08818424523046128,0.0
7947.48197570001,7947.48197570001,0.0,0.0
7947.48697570001,7947.48697570001,0.0,0.0
7947.49197570001,7947.49197570001,0.0,0.0
7947.49697570001,7947.49697570001,0.0,0.0
