timestamp,sample_timestamp,left_raw,right_raw
14802.5522402,14802.5522402,0.08307055840479242,0.16827513407229358
14802.5572402,14802.5572402,0.0819153937114702,0.16806649947464514
14802.562240199999,14802.562240199999,0.08075703919698074,0.16784606455099318
14802.567240199998,14802.567240199998,0.07959561842037828,0.16761388272925473
14802.572240199997,14802.572240199997,0.07843122227857535,0.16736987700753755
14802.577240199997,14802.577240199997,0.07726398071274462,0.16711412319884458
14802.582240199996,14802.582240199996,0.07609392723507229,0.16684626957300927
14802.587240199995,14802.587240199995,0.07492137482639852,0.166567213278365
14802.592240199994,14802.592240199994,0.07374637865327617,0.3123735150991761
14802.597240199993,14802.597240199993,0.1381384474441778,0.16597449441314877
14802.602240199993,14802.602240199993,0.07138927956657581,0.16566050212602831
14802.607240199992,14802.607240199992,0.07020743586101535,0.16533487569154057
14802.612240199991,14802.612240199991,0.06902359664086832,0.16499786078925444
14802.61724019999,14802.61724019999,0.0678378275546322,0.164649180623003
14802.62224019999,14802.62224019999,0.06665030131484118,0.16428920612193795
14802.627240199989,14802.627240199989,0.06546108143415529,0.16391760478107417
14802.632240199988,14802.632240199988,0.06427033377187387,0.16353474062210901
14802.637240199987,14802.637240199987,0.06307814983825458,0.1631404461609295
14802.642240199986,14802.642240199986,0.32313068268669043,0.3225772891261144
14802.647240199985,14802.647240199985,0.06069000175785904,0.1623181683840121
14802.652240199985,14802.652240199985,0.05949426418183137,0.16189017573584727
14802.657240199984,14802.657240199984,0.058297561034553816,0.16145079337132728
14802.662240199983,14802.662240199983,0.05710004638511389,0.16100050769597268
14802.667240199982,14802.667240199982,0.05590181157143946,0.16053897084167948
14802.672240199981,14802.672240199981,0.05470298898396744,0.16006641493442247
14802.67724019998,14802.67724019998,0.05350369442507097,0.15958279140162554
14802.68224019998,14802.68224019998,0.05230405360213377,0.1590883271921578
14802.687240199979,14802.687240199979,0.05110418208106847,0.1585830040899693
14802.692240199978,14802.692240199978,0.05009580184534918,0.15806671465289193
14802.697240199977,14802.697240199977,0.05129577363079935,0.28314422747421836
14802.702240199977,14802.702240199977,0.05249561956210986,0.15700174131399475
14802.707240199976,14802.707240199976,0.05369521434397478,0.15645321267062395
