timestamp,sample_timestamp,unityTimestamp,localTimestamp,emg1,emg2,rms1,rms2,left_processed,right_processed
154158.1061439,154158.1061439,154158.1061439,154158.1061439,0.05244251722693447,0.16634860054878037,0.05244251722693447,0.16634860054878037,0.0,0.14280278628148302
154158.1111439,154158.1111439,154158.1111439,154158.1111439,0.05124266622029291,0.1660491064790953,0.051846062793917465,0.1661989209758048,0.0,0.14157036360529937
154158.1161439,154158.1161439,154158.1161439,154158.1161439,0.05004268940971736,0.16573799219757915,0.05125198928763352,0.16604542021660662,0.0,0.1403064782755482
154158.1211439,154158.1211439,154158.1211439,154158.1211439,0.051157291678273785,0.16541517584510898,0.05122833129644934,0.1658880836020152,0.0,0.13901100951009365
154158.1261439,154158.1261439,154158.1261439,154158.1261439,0.05235715631284923,0.42564950110995103,0.051456077438614016,0.2413515787890135,0.0,0.7603578028211142
154158.1311439,154158.1311439,154158.1311439,154158.1311439,0.05355672596197443,0.1647331753372976,0.0518121002961812,0.23035839539597705,0.0,0.6698427897990297
154158.13614390002,154158.13614390002,154158.13614390002,154158.13614390002,0.05475606131926507,0.1643778109431848,0.05224282407840246,0.22213573929563532,0.0,0.6021395779641384
154158.14114390002,154158.14114390002,154158.14114390002,154158.14114390002,0.05595484336597868,0.6745268873163922,0.05272112144330719,0.3163061271181113,0.0,1.0
154158.14614390003,154158.14614390003,154158.14614390003,154158.14614390003,0.05715306464776887,0.16362901112598938,0.05323178454076684,0.30316313571367615,0.0,1.0
154158.15114390003,154158.15114390003,154158.15114390003,154158.15114390003,0.7201574381971019,0.16323754917216293,0.23326580155675716,0.2922015535827066,0.9275383624509397,1.0
154158.15614390004,154158.15614390004,154158.15614390004,154158.15614390004,0.059547200786256034,0.16283467740297536,0.22313371671400065,0.28289616008936835,0.8354173927338052,1.0
154158.16114390004,154158.16114390004,154158.16114390004,154158.16114390004,0.06074290168841484,0.16242062428427448,0.21435269047883274,0.2748807424016365,0.7555802551210496,1.0
154158.16614390005,154158.16614390005,154158.16614390005,154158.16614390005,0.06193752884113444,0.16199533066107166,0.2066586126674241,0.26789141854279,0.6856256584051756,0.9788799410434973
154158.17114390005,154158.17114390005,154158.17114390005,154158.17114390005,0.0631309534457421,0.16155875575377687,0.1998547125410439,0.2617327957555181,0.6237645619745857,0.9281714427079619
154158.17614390005,154158.17614390005,154158.17614390005,154158.17614390005,0.06432307996952652,0.1611111501092444,0.19379097749290808,0.25625684926462877,0.5686330504040533,0.8830839234507961
154158.18114390006,154158.18114390006,154158.18114390006,154158.18114390006,0.06551375122054799,0.16065225756410767,0.1883507691721486,0.2513492017823466,0.5191706471820879,0.8426756304309638
154158.18614390006,154158.18614390006,154158.18614390006,154158.18614390006,0.06670288326574615,0.16018239482462931,0.1886324556158594,0.2510987458268634,0.5217317418386689,0.8406134412304835
154158.19114390007,154158.19114390007,154158.19114390007,154158.19114390007,0.0678903324954478,0.1597014376195954,0.18896073325424065,0.2508412752504609,0.5247164438870091,0.8384934954656709
154158.19614390007,154158.19614390007,154158.19614390007,154158.19614390007,0.06907601295398662,0.1592096367456711,0.1893353117147503,0.2505768535154738,0.528122113258399,0.8363163156688852
154158.20114390008,154158.20114390008,154158.20114390008,154158.20114390008,0.09118368746350336,0.15870696325664968,0.19027334951352431,0.250305547290422,0.5366507579544771,0.8340824507713801
154158.20614390008,154158.20614390008,154158.20614390008,154158.20614390008,0.07144151972358778,0.24870703381951498,0.1906609850436076,0.23493663546607013,0.5401751422724407,0.7075388278570505
154158.2111439001,154158.2111439001,154158.2111439001,154158.2111439001,0.4130045998696671,0.15766869677277293,0.21640966015039018,0.23463348570579043,0.7742822344040275,0.7050427715721402
154158.2161439001,154158.2161439001,154158.2161439001,154158.2161439001,0.07379846323886488,0.15713362873960415,0.21676286625996058,0.23432307749952735,0.7774935862460823,0.7024869511307327
154158.2211439001,154158.2211439001,154158.2211439001,154158.2211439001,0.07497339394083126,0.15658759202919023,0.21712155413653558,0.16734134774584836,0.7807547783431354,0.15097680851485787
154158.2261439001,154158.2261439001,154158.2261439001,154158.2261439001,0.07614587568975988,0.1560311016792874,0.21748563600795587,0.16688717709420003,0.7840650126702438,0.14723728548695705
154158.2311439001,154158.2311439001,154158.2311439001,154158.2311439001,0.07731570080195713,0.15546383596195024,0.12352909872689061,0.16642261431514574,0.0,0.1434121963847129
154158.2361439001,154158.2361439001,154158.2361439001,154158.2361439001,0.07848281016548672,0.15488608875936885,0.1241885396500114,0.16594772392496984,0.0,0.13950207241843188
154158.24114390012,154158.24114390012,154158.24114390012,154158.24114390012,0.07964687853212933,0.15429717370637572,0.12485457021091144,0.16546251687220018,0.0,0.13550700373544483
154158.24614390012,154158.24614390012,154158.24614390012,154158.24614390012,0.08080836688824725,0.1536991850639018,0.12552697765844548,0.16496713009116537,0.0,0.1314281178174006
154158.25114390012,154158.25114390012,154158.25114390012,154158.25114390012,0.08196659461319258,0.1530901893711474,0.12620552663971793,0.16446159101163121,0.0,0.12726564051385697
154158.25614390013,154158.25614390013,154158.25614390013,154158.25614390013,0.08312164273695416,0.152470935083931,0.1268899888055251,0.16394595566166725,0.0,0.1230200331453672
154158.26114390013,154158.26114390013,154158.26114390013,154158.26114390013,0.08427335597566661,0.15184135872194565,0.12758013537417232,0.16342029257469068,0.0,0.11869185999826468
154158.26614390014,154158.26614390014,154158.26614390014,154158.26614390014,0.08542159762264803,0.15120147083432317,0.12827573566781736,0.16288465197300458,0.0,0.1142815345899316
154158.27114390014,154158.27114390014,154158.27114390014,154158.27114390014,0.08656636403109591,0.15055165572994142,0.1289765647106912,0.16233911447936894,0.0,0.10978972074720568
154158.27614390015,154158.27614390015,154158.27614390015,154158.27614390015,0.08770740993444942,0.14989161086073724,0.12968239137044782,0.1617837283252067,0.0,0.10521681559507992
154158.28114390015,154158.28114390015,154158.28114390015,154158.28114390015,0.08884473203785241,0.1492217023678162,0.12958088295934223,0.16121856520812636,0.0,0.10056340947301576
154158.28614390016,154158.28614390016,154158.28614390016,154158.28614390016,0.08997815289229015,0.14854182924762432,0.13030048467721075,0.15331183472118176,0.0,0.035461446974942315
154158.29114390016,154158.29114390016,154158.29114390016,154158.29114390016,0.09110741293760119,0.14785171510198997,0.08268132425634857,0.15269925719485644,0.0,0.030417642938388587
154158.29614390017,154158.29614390017,154158.29614390017,154158.29614390017,0.09223284538730496,0.14715249383954024,0.08383015070827578,0.1520764383312087,0.0,0.025289514393823008
154158.30114390017,154158.30114390017,154158.30114390017,154158.30114390017,0.09335397515878152,0.1464433627326562,0.08497568091934266,0.15144344531025497,0.0,0.02007761448402896
154158.30614390018,154158.30614390018,154158.30614390018,154158.30614390018,0.09447077834874311,0.14572460092735431,0.08611779546809416,0.15080032921532938,0.0,0.014782363815894373
154158.31114390018,154158.31114390018,154158.31114390018,154158.31114390018,0.691557941296005,0.1449961862800676,0.1921807521123706,0.15014716081377202,0.553992872610408,0.009404345069292913
154158.31614390019,154158.31614390019,154158.31614390019,154158.31614390019,0.09669082773601131,0.14425820438927078,0.192698700760479,0.14948399735620302,0.5587020644961764,0.003944029630941158
154158.3211439002,154158.3211439002,154158.3211439002,154158.3211439002,0.09779388084428965,0.14351078631358044,0.19322018629453253,0.14881094873697878,0.5634434137679218,0.0
154158.3261439002,154158.3261439002,154158.3261439002,154158.3261439002,0.09889216668952384,0.14275404314563062,0.19374505070138315,0.14812799633448615,0.5682154837692558,0.0
154158.3311439002,154158.3311439002,154158.3311439002,154158.3311439002,0.09998564549100082,0.17836568394776087,0.19427315200064849,0.14988499005436873,0.57301698361378,0.007245699220045007
154158.3361439002,154158.3361439002,154158.3361439002,154158.3361439002,0.10107408249584585,0.14121303279249525,0.1948043383874831,0.14919406373970143,0.5778465330910258,0.0015567916367305538
154158.3411439002,154158.3411439002,154158.3411439002,154158.3411439002,0.10215725518462064,0.1404284903298885,0.1953384547287116,0.1484937416948233,0.582702721729331,0.0
154158.3461439002,154158.3461439002,154158.3461439002,154158.3461439002,0.1032354019129722,0.13963523863856483,0.19587535724290042,0.14778412809052954,0.5875842422671304,0.0
154158.35114390022,154158.35114390022,154158.35114390022,154158.35114390022,0.10430822449806008,0.13883301695149455,0.19641489243386615,0.14706528775523386,0.5924896991163013,0.0
154158.35614390022,154158.35614390022,154158.35614390022,154158.35614390022,0.10537559109565181,0.138021867158879,0.19695690914484693,0.1463373078302472,0.5974177179587549,0.0
154158.36114390023,154158.36114390023,154158.36114390023,154158.36114390023,0.4027425188409599,0.1372018322628587,0.22008244691333106,0.1456002551780922,0.8076752313456443,0.0
154158.36614390023,154158.36614390023,154158.36614390023,154158.36614390023,0.10749352749965771,0.13637311935497273,0.22057302156629421,0.1448542158458773,0.8121355387207765,0.0
154158.37114390024,154158.37114390024,154158.37114390024,154158.37114390024,0.10854395547958919,0.1355357953391783,0.22106567958769782,0.1440992981707423,0.8166147880929401,0.0
154158.37614390024,154158.37614390024,154158.37614390024,154158.37614390024,0.10958842395229322,0.1346897664237056,0.22156027396078362,0.143335533031085,0.8211116427849806,0.0
154158.38114390025,154158.38114390025,154158.38114390025,154158.38114390025,0.11062712133690987,0.13383553515957322,0.22205667565660248,0.14256303264957165,0.8256249296650007,0.0
154158.38614390025,154158.38614390025,154158.38614390025,154158.38614390025,0.11165965872906221,0.13297278202709512,0.22255474420413088,0.14178187337783918,0.8301533715697013,0.0
154158.39114390025,154158.39114390025,154158.39114390025,154158.39114390025,0.11268568554019114,0.1321012796625116,0.14294568554182394,0.14099212033593914,0.10634738335960044,0.0
154158.39614390026,154158.39614390026,154158.39614390026,154158.39614390026,0.11370613906656818,0.19300084880895857,0.14372618805681842,0.14458979607335384,0.1134437164108733,0.0
154158.40114390026,154158.40114390026,154158.40114390026,154158.40114390026,0.11471987082243636,0.13033509371930094,0.14450615898734911,0.1438078659451174,0.12053521629335118,0.0
154158.40614390027,154158.40614390027,154158.40614390027,154158.40614390027,0.11572715508390868,0.3736148957891815,0.14528540737882514,0.1677238449140726,0.12762014684686984,0.15412619072062178
154158.41114390027,154158.41114390027,154158.41114390027,154158.41114390027,0.11672778514629276,0.12853627536857004,0.1460637361044413,0.16484990660439242,0.13469671579345932,0.13046293011403987
154158.41614390028,154158.41614390028,154158.41614390028,154158.41614390028,0.11772180973469298,0.12762507278001584,0.14684096295215104,0.16415596735484528,0.1417632664602158,0.12474921480850949
154158.42114390028,154158.42114390028,154158.42114390028,154158.42114390028,0.11870903729827556,0.12670607892230126,0.14761690815267142,0.1634566409309387,0.14881816438385448,0.11899114291036503
154158.4261439003,154158.4261439003,154158.4261439003,154158.4261439003,0.11968944640192468,0.1257794723097755,0.1483913829482557,0.16275204515145308,0.15585969337793013,0.11318968450880272
154158.4311439003,154158.4311439003,154158.4311439003,154158.4311439003,0.12066274043704961,0.1248451306428696,0.1491641989060577,0.16204230760535024,0.1628861402099946,0.10734589013815164
154158.4361439003,154158.4361439003,154158.4361439003,154158.4361439003,0.12162917767152565,0.12390352656577415,0.1499351887956236,0.16132757811098267,0.16989598441986542,0.10146099336376249
154158.4411439003,154158.4411439003,154158.4411439003,154158.4411439003,0.12258818107269645,0.12295425348665907,0.11524845418790329,0.16060798645706015,0.0,0.09553606283211698
154158.4461439003,154158.4461439003,154158.4461439003,154158.4461439003,0.123540264359903,0.12199802681992038,0.11624936493025857,0.15988368738828698,0.0,0.0895723726708653
154158.4511439003,154158.4511439003,154158.4511439003,154158.4511439003,0.12448484014324389,0.12103444467342998,0.1172436892495042,0.15915481473733162,0.0,0.08357102482339314
154158.45614390032,154158.45614390032,154158.45614390032,154158.45614390032,0.12542180431821823,0.7364273920089724,0.11823132226578083,0.24102230853531148,0.0,0.7576466771866139
154158.46114390032,154158.46114390032,154158.46114390032,154158.46114390032,0.12635144229716352,0.11908596474860872,0.11921216801115586,0.24053814249455735,0.0,0.753660179925823
154158.46614390032,154158.46614390032,154158.46614390032,154158.46614390032,0.7147806391108071,0.11810131832911222,0.21298886982229906,0.24005256306520148,0.7431803903992338,0.7496620451908704
154158.47114390033,154158.47114390033,154158.47114390033,154158.47114390033,0.1281876169934928,0.11710995461240926,0.21353602449523762,0.23956571670519866,0.7481551236193564,0.745653478878466
154158.47614390033,154158.47614390033,154158.47614390033,154158.47614390033,0.12909383193358454,0.11611167336753567,0.2140820916578443,0.23644506695251105,0.7531199691897106,0.7199588604132806
154158.48114390034,154158.48114390034,154158.48114390034,154158.48114390034,0.12999237473597888,0.29882240988405184,0.21462694964541745,0.24581597677085243,0.7580738209341763,0.7971164947317657
154158.48614390034,154158.48614390034,154158.48614390034,154158.48614390034,0.13088280772767943,0.11409568928358713,0.21517045207817376,0.2291611942130566,0.7630153479669791,0.6599853466192187
154158.49114390035,154158.49114390035,154158.49114390035,154158.49114390035,0.1317653132851988,0.11307811292747084,0.21571246734953659,0.22865130828240426,0.7679433537204184,0.6557870784740688
154158.49614390035,154158.49614390035,154158.49614390035,154158.49614390035,0.13263960038685266,0.11205419241126632,0.21625285203667993,0.22814067963963017,0.7728565341933913,0.6515826950304683
154158.50114390036,154158.50114390036,154158.50114390036,154158.50114390036,0.13350551433162136,0.11102398389034024,0.21679146417765136,0.2276294425521905,0.7777535986670648,0.6473733018117318
154158.50614390036,154158.50614390036,154158.50614390036,154158.50614390036,0.26465448059698127,0.10998771583796887,0.22467936230947774,0.2271177326639567,0.849470410775414,0.6431600156742195
154158.51114390037,154158.51114390037,154158.51114390037,154158.51114390037,0.1352123232270742,0.10894544922545005,0.22519657093684026,0.22660569224265475,0.8541728743885927,0.6389440080133869
154158.51614390037,154158.51614390037,154158.51614390037,154158.51614390037,0.13605288506028718,0.10789721715931914,0.22571174366594737,0.22609344883306184,0.8588568276039172,0.6347263289997583
154158.52114390038,154158.52114390038,154158.52114390038,154158.52114390038,0.13688495298571693,0.10684327144164582,0.22622476211098486,0.2255811519561122,0.8635211940569297,0.6305082097498199
154158.52614390038,154158.52614390038,154158.52614390038,154158.52614390038,0.13770825908698625,0.1057835931717714,0.22673548128510357,0.22506892665385894,0.8681646555264203,0.6262906798273169
154158.53114390039,154158.53114390039,154158.53114390039,154158.53114390039,0.1385228139121565,0.10471835070519843,0.2272437774348912,0.22455691707489964,0.8727860868457007,0.6220749261143124
154158.5361439004,154158.5361439004,154158.5361439004,154158.5361439004,0.13932862416257716,0.10364770163396189,0.22774953164587589,0.13115603456660876,0.8773844068437555,0.0
154158.5411439004,154158.5411439004,154158.5411439004,154158.5411439004,0.14012505832189406,0.10257142641703038,0.22825259194007438,0.1302809265032964,0.8819582337359457,0.0
154158.5461439004,154158.5461439004,154158.5461439004,154158.5461439004,0.1409132472685241,0.10149034069810042,0.14631582126642612,0.1294030247021054,0.13698867543787002,0.0
154158.5511439004,154158.5511439004,154158.5511439004,154158.5511439004,0.14169185802391876,0.10040382469780948,0.14709215443169038,0.12852248620802878,0.1440471007390403,0.0
154158.5561439004,154158.5561439004,154158.5561439004,154158.5561439004,0.14246125576709354,0.1326270470234956,0.1478613417777659,0.12951749020099812,0.15104055621383153,0.0
154158.5611439004,154158.5611439004,154158.5611439004,154158.5611439004,0.143221729709826,0.09821590955666415,0.1486232797732063,0.10861284929987015,0.15796810055377855,0.0
154158.56614390042,154158.56614390042,154158.56614390042,154158.56614390042,0.14397252901412208,0.09711456716838453,0.1493778448266253,0.10757597006644498,0.1648286100653342,0.0
154158.57114390042,154158.57114390042,154158.57114390042,154158.57114390042,0.14471411229861117,0.09600860600430548,0.15012493233012336,0.10653415595932098,0.17162113365291506,0.0
154158.57614390043,154158.57614390043,154158.57614390043,154158.57614390043,0.14544604938585293,0.09489796032388878,0.15086442891822488,0.10548752977607474,0.1783446405970092,0.0
154158.58114390043,154158.58114390043,154158.58114390043,154158.58114390043,0.1461686937471931,0.0937829449592899,0.15159625227886653,0.10443623017734516,0.18499838251589543,0.0
154158.58614390044,154158.58614390044,154158.58614390044,154158.58614390044,0.14688168634576168,0.09266353226143588,0.1412522156825515,0.10338038116417421,0.09095034631895187,0.0
154158.59114390044,154158.59114390044,154158.59114390044,154158.59114390044,0.25600309003625266,0.09153978859466558,0.1513460902863301,0.10232010840476936,0.1827239083384212,0.0
154158.59614390045,154158.59614390045,154158.59614390045,154158.59614390045,0.14827847166000271,0.09041198727340094,0.15206214649443622,0.10125555272286935,0.18923429522191335,0.0
154158.60114390045,154158.60114390045,154158.60114390045,154158.60114390045,0.14896205163243212,0.08928005295401889,0.15276995467380186,0.10018683624812556,0.19566969098387213,0.0
154158.60614390046,154158.60614390046,154158.60614390046,154158.60614390046,0.14963579994272871,0.08814421736853412,0.1534694295332745,0.09911409744258133,0.20202932015668168,0.0
154158.61114390046,154158.61114390046,154158.61114390046,154158.61114390046,0.1502996455446115,0.08700458984703743,0.1541604817829851,0.09803747200361529,0.20831237091637406,0.0
154158.61614390046,154158.61614390046,154158.61614390046,154158.61614390046,0.15095340065536053,0.08586123890759664,0.1548430112152657,0.09695709133506526,0.21451793217429452,0.0
154158.62114390047,154158.62114390047,154158.62114390047,154158.62114390047,0.15159704477935437,0.08471429644877629,0.15551695284829356,0.09587311128129392,0.22064541311536265,0.0
154158.62614390047,154158.62614390047,154158.62614390047,154158.62614390047,0.1522302386344462,0.08356378773161595,0.15618215812602324,0.09478563737228468,0.22669346306721658,0.0
154158.63114390048,154158.63114390048,154158.63114390048,154158.63114390048,0.1528538076824038,0.08241011936392162,0.15683860497402516,0.093694841304348,0.23266188132902435,0.0
154158.63614390048,154158.63614390048,154158.63614390048,154158.63614390048,0.15346679871277882,0.08125311390692933,0.157486193259041,0.08995544296697366,0.23854975748866436,0.0
154158.6411439005,154158.6411439005,154158.6411439005,154158.6411439005,0.15406950795512914,0.08009300210823234,0.15812482539437897,0.08882575344699367,0.24435620428741145,0.0
154158.6461439005,154158.6461439005,154158.6461439005,154158.6461439005,0.1546615372115626,0.0789298039397777,0.1587544228671218,0.0876922553594696,0.250080507885401,0.0
154158.6511439005,154158.6511439005,154158.6511439005,154158.6511439005,0.15524341702517586,0.0777638017099352,0.1593749142566915,0.08655506297654508,0.25572201892635504,0.0
