timestamp,sample_timestamp,left_raw,right_raw
82685.22986,82685.22986,0.14572101842105267,0.10822090123022282
82685.23486000001,82685.23486000001,0.1449925696004264,0.36708399899365307
82685.23986000002,82685.23986000002,0.14425461852168706,0.11030774932881654
82685.24486000002,82685.24486000002,0.1435072708812177,0.11134219838172078
82685.24986000003,82685.24986000003,0.21673351555852235,0.1123704501448571
82685.25486000003,82685.25486000003,0.1419844047120242,0.11339246239200738
82685.25986000003,82685.25986000003,0.14120917517572887,0.1144081624016705
82685.26486000004,82685.26486000004,0.140424824832052,0.20766159947116036
82685.26986000004,82685.26986000004,0.13963145374185254,0.11642015470861586
82685.27486000005,82685.27486000005,0.13882907890559393,0.11741621583942603
82685.27986000005,82685.27986000005,0.13801785017418639,0.11840555701530807
82685.28486000006,82685.28486000006,0.13719778864987295,0.11938803299271787
82685.28986000006,82685.28986000006,0.1363691323594964,0.12036367126528666
82685.29486000007,82685.29486000007,0.1355316667493381,0.1213321330080251
82685.29986000007,82685.29986000007,0.13468571176954877,0.1222935132913508
82685.30486000008,82685.30486000008,0.1338313707708989,0.12324773587422462
82685.30986000008,82685.30986000008,0.13296859026601612,0.124194586156992
82685.31486000009,82685.31486000009,0.1320974617398852,0.1251339710051464
82685.31986000009,82685.31986000009,0.13121814757014183,0.12606586362964436
82685.3248600001,82685.3248600001,0.1747294880689072,0.12699017258954967
82685.3298600001,82685.3298600001,0.1294351771376252,0.12790667118311946
82685.3348600001,82685.3348600001,0.12853181563181665,0.12881551568203917
82685.33986000011,82685.33986000011,0.1276206665772103,0.12971654783386352
82685.34486000011,82685.34486000011,0.1267015626350068,0.13060941065104884
82685.34986000012,82685.34986000012,0.6095244264258366,0.13149431600107503
