timestamp,sample_timestamp,unityTimestamp,localTimestamp,emg1,emg2,rms1,rms2,left_processed,right_processed
82685.22986,82685.22986,82685.22986,82685.22986,0.14572101842105267,0.10822090123022282,0.14572101842105267,0.10822090123022282,0.09066213109263392,0.0
82685.23486000001,82685.23486000001,82685.23486000001,82685.23486000001,0.1449925696004264,0.36708399899365307,0.14535725033345132,0.2706126621023617,0.08755986073927058,1.0
82685.23986000002,82685.23986000002,82685.23986000002,82685.23986000002,0.14425461852168706,0.11030774932881654,0.14499063810448903,0.22994943309507776,0.08443333510974228,0.9131336155133658
82685.24486000002,82685.24486000002,82685.24486000002,82685.24486000002,0.1435072708812177,0.11134219838172078,0.14462122269018463,0.20677724154432314,0.08128290348329378,0.6732972164262301
82685.24986000003,82685.24986000003,82685.24986000003,82685.24986000003,0.21673351555852235,0.1123704501448571,0.16163824360340726,0.19165303469993644,0.22640668228905608,0.5167589235046618
82685.25486000003,82685.25486000003,82685.25486000003,82685.25486000003,0.1419844047120242,0.11339246239200738,0.1585319001323288,0.1809752649193613,0.1999153060904625,0.40624206329118845
82685.25986000003,82685.25986000003,82685.25986000003,82685.25986000003,0.14120917517572887,0.1144081624016705,0.15617490712623172,0.17304066685523253,0.179814506226147,0.32411752950524064
82685.26486000004,82685.26486000004,82685.26486000004,82685.26486000004,0.140424824832052,0.20766159947116036,0.15429409529382607,0.17773746319883074,0.16377465285033022,0.3727302263158509
82685.26986000004,82685.26986000004,82685.26986000004,82685.26986000004,0.13963145374185254,0.11642015470861586,0.15273444114773027,0.17200726697091212,0.15047368175405434,0.3134216526595135
82685.27486000005,82685.27486000005,82685.27486000005,82685.27486000005,0.13882907890559393,0.11741621583942603,0.15140138663967412,0.16735144659048345,0.1391051873184129,0.265233064523915
82685.27986000005,82685.27986000005,82685.27986000005,82685.27986000005,0.13801785017418639,0.11840555701530807,0.15023397682852907,0.1635083936381415,0.12914933640465817,0.22545676716455448
82685.28486000006,82685.28486000006,82685.28486000006,82685.28486000006,0.13719778864987295,0.11938803299271787,0.14919114108565573,0.16029619591900543,0.12025587235761702,0.19220993626269187
82685.28986000006,82685.28986000006,82685.28986000006,82685.28986000006,0.1363691323594964,0.12036367126528666,0.14824421099133434,0.15758413100350996,0.11218030647251913,0.1641395708853692
82685.29486000007,82685.29486000007,82685.29486000007,82685.29486000007,0.1355316667493381,0.1213321330080251,0.14737254345307915,0.1552756408487788,0.1047465912729559,0.14024627771859502
82685.29986000007,82685.29986000007,82685.29986000007,82685.29986000007,0.13468571176954877,0.1222935132913508,0.14656092540839705,0.15329776001127715,0.09782498741574436,0.11977485114459911
82685.30486000008,82685.30486000008,82685.30486000008,82685.30486000008,0.1338313707708989,0.12324773587422462,0.14579789278546337,0.1515942472451646,0.09131772752831224,0.10214318403497281
82685.30986000008,82685.30986000008,82685.30986000008,82685.30986000008,0.13296859026601612,0.124194586156992,0.14503414241105575,0.15235763529703608,0.08480434654561472,0.11004438928204568
82685.31486000009,82685.31486000009,82685.31486000009,82685.31486000009,0.1320974617398852,0.1251339710051464,0.14426220346935828,0.1255770263909812,0.07822113219818388,0.0
82685.31986000009,82685.31986000009,82685.31986000009,82685.31986000009,0.13121814757014183,0.12606586362964436,0.14348217243011727,0.12650055220381404,0.07156890719489428,0.0
82685.3248600001,82685.3248600001,82685.3248600001,82685.3248600001,0.1747294880689072,0.12699017258954967,0.14563013898428223,0.12741851663900913,0.08988709723993307,0.0
82685.3298600001,82685.3298600001,82685.3298600001,82685.3298600001,0.1294351771376252,0.12790667118311946,0.13899420995215814,0.12833078658956804,0.0332948710248019,0.0
82685.3348600001,82685.3348600001,82685.3348600001,82685.3348600001,0.12853181563181665,0.12881551568203917,0.13817360069215856,0.1292372428762949,0.02629658869668868,0.0
82685.33986000011,82685.33986000011,82685.33986000011,82685.33986000011,0.1276206665772103,0.12971654783386352,0.13734493670945316,0.13013776217389567,0.019229614451096964,0.0
82685.34486000011,82685.34486000011,82685.34486000011,82685.34486000011,0.1267015626350068,0.13060941065104884,0.13650830120834667,0.12372067141189579,0.012094657867169649,0.0
82685.34986000012,82685.34986000012,82685.34986000012,82685.34986000012,0.6095244264258366,0.13149431600107503,0.20158362785645273,0.12466103422681271,0.567067079794105,0.0
