timestamp,sample_timestamp,left_raw,right_raw
86852.7521465,86852.7521465,0.12900824291980142,0.1505518233814379
86852.75714650001,86852.75714650001,0.1281011497789446,0.15120176552461706
86852.76214650001,86852.76214650001,0.12718614520565347,0.15184145584944478
86852.76714650002,86852.76714650002,0.12626348643368807,0.15247104578794218
86852.77214650002,86852.77214650002,0.7724270476957003,0.1530904410506363
86852.77714650003,86852.77714650003,0.33385420968113516,0.15369950826484022
86852.78214650003,86852.78214650003,0.12345013941147369,0.1542981073651439
86852.78714650004,86852.78714650004,0.12249502641505987,0.15488270573264104
86852.79214650004,86852.79214650004,0.1215376898461141,0.1554640980203189
86852.79714650004,86852.79714650004,0.12057067498510445,0.15603128605722513
86852.80214650005,86852.80214650005,0.11959646754638073,0.15658766323338813
86852.80714650005,86852.80714650005,0.11861556951456698,0.15713379310858783
86852.81214650006,86852.81214650006,0.1176276529835589,0.15766896769022407
86852.81714650006,86852.81714650006,0.1166330036336205,0.15819342197836656
86852.82214650007,86852.82214650007,0.1789049568919054,0.15870711592075198
86852.82714650007,86852.82714650007,0.1146237994870154,0.1592097949437467
86852.83214650008,86852.83214650008,0.11360948969001253,0.1597016871032687
86852.83714650008,86852.83714650008,0.11258878611663375,0.16018255295171907
86852.84214650009,86852.84214650009,0.5148606006170684,0.16065241842879313
86852.84714650009,86852.84714650009,0.4676122371503218,0.324879915048384
86852.8521465001,86852.8521465001,0.10948954600738363,0.16155887682951864
86852.8571465001,86852.8571465001,0.10844445222945978,0.16199544288149725
86852.8621465001,86852.8621465001,0.10739350113040606,0.16242078595991574
86852.86714650011,86852.86714650011,0.1063367537852877,0.16283477399141025
86852.87214650011,86852.87214650011,0.10527440936161156,0.16323754939475962
86852.87714650012,86852.87714650012,0.10420657550145945,0.16362907981639244
86852.88214650012,86852.88214650012,0.10313327172428328,0.1640091441654014
86852.88714650013,86852.88714650013,0.10205470967251425,0.16437792615105104
86852.89214650013,86852.89214650013,0.10097087930539116,0.45964178844808
86852.89714650014,86852.89714650014,0.09988203473700638,0.16508105359992772
86852.90214650014,86852.90214650014,0.09878814218623268,0.16541533111499399
86852.90714650015,86852.90714650015,0.09768937164880012,0.1657380683194252
86852.91214650015,86852.91214650015,0.22380191642738684,0.1660492167193266
86852.91714650016,86852.91714650016,0.09547758299773527,0.20926836754864536
86852.92214650016,86852.92214650016,0.09436491365747543,0.16663677655360806
86852.92714650017,86852.92714650017,0.09324774501960736,0.16691307246617043
