timestamp,sample_timestamp,unityTimestamp,localTimestamp,emg1,emg2,rms1,rms2,left_processed,right_processed
87300.1522055,87300.1522055,87300.1522055,87300.1522055,0.757098290605555,0.16650949156922484,0.757098290605555,0.16650949156922484,1.0,0.18848047134253573
87300.1572055,87300.1572055,87300.1572055,87300.1572055,0.07095853165157548,0.16621627141722037,0.5376955155345825,0.1663629460945027,1.0,0.18710679813883968
87300.1622055,87300.1622055,87300.1622055,87300.1622055,0.0697759485669723,0.16591150725571885,0.44087096292468686,0.16621260271747273,1.0,0.1856975245412018
87300.16720550001,87300.16720550001,87300.16720550001,87300.16720550001,0.06859139525249407,0.1655951972489232,0.38334266568994957,0.16605846655489975,1.0,0.18425269851263631
87300.17220550001,87300.17220550001,87300.17220550001,87300.17220550001,0.06740498797100279,0.16526736698130787,0.34419466287450673,0.16590054843019258,1.0,0.1827724215085223
87300.17720550002,87300.17720550002,87300.17720550002,87300.17720550002,0.4101663507837226,0.16492786130921847,0.3560398538253156,0.1657388303341667,1.0,0.1812565247161805
87300.18220550002,87300.18220550002,87300.18220550002,87300.18220550002,0.06502703729092107,0.16457694239822548,0.3305438766316049,0.1655733455310343,1.0,0.17970531994433148
87300.18720550003,87300.18720550003,87300.18720550003,87300.18720550003,0.06383517134676836,0.16420968679415923,0.31001808611583825,0.16540350301966508,1.0,0.17811326732613425
87300.19220550003,87300.19220550003,87300.19220550003,87300.19220550003,0.06264284373135977,0.163838675139246,0.2930327694269344,0.16523036510036332,1.0,0.17649032454513428
87300.19720550004,87300.19720550004,87300.19720550004,87300.19720550004,0.06144913690432312,0.1634554043011761,0.2786736141166681,0.1650537279663974,1.0,0.17483458117832804
87300.20220550004,87300.20220550004,87300.20220550004,87300.20220550004,0.06025405428611013,0.16305879331094467,0.26632522549871745,0.16487336772424535,1.0,0.17314393851518106
87300.20720550005,87300.20720550005,87300.20720550005,87300.20720550005,0.05905796518027624,0.16265109205639708,0.2555562929437147,0.164689323419182,1.0,0.17141876255435565
87300.21220550005,87300.21220550005,87300.21220550005,87300.21220550005,0.05786095916296338,0.16223200820122938,0.24605442127127744,0.1645016023920597,1.0,0.169659122106794
87300.21720550006,87300.21720550006,87300.21720550006,87300.21720550006,0.05666316577248374,0.16180169299353178,0.2375871015180121,0.16431022299292622,1.0,0.16786518918032498
87300.22220550006,87300.22220550006,87300.22220550006,87300.22220550006,0.05546470909607076,0.16136026366957337,0.2299772692047824,0.1641152087226747,1.0,0.1660371840652523
87300.22720550006,87300.22720550006,87300.22720550006,87300.22720550006,0.05426569578087677,0.16090748131127966,0.22308741714319036,0.16391656481905018,0.9397326591024403,0.1641751558586224
87300.23220550007,87300.23220550007,87300.23220550007,87300.23220550007,0.053066260344203635,0.16044366815543412,0.11882396048119422,0.163538031399002,0.0,0.1606268974302438
87300.23720550007,87300.23720550007,87300.23720550007,87300.23720550007,0.051866524305611256,0.1599690671790699,0.1182056366254322,0.16314817976920437,0.0,0.1569725455078415
87300.24220550008,87300.24220550008,87300.24220550008,87300.24220550008,0.05066659568482228,0.15948316673533922,0.1175955944647396,0.1627470255534916,0.0,0.15321224654453922
87300.24720550008,87300.24720550008,87300.24720550008,87300.24720550008,0.050533398075321125,0.15898654811079543,0.11702254756525635,0.1623346201431664,0.0,0.14934648226695157
87300.25220550009,87300.25220550009,87300.25220550009,87300.25220550009,0.051733335327482706,0.3228926482112632,0.1165228871829848,0.17652670159786846,0.0,0.2823787852838773
87300.2572055001,87300.2572055001,87300.2572055001,87300.2572055001,0.05293310602566473,0.15796040997802036,0.05690277354709202,0.17612799211737287,0.0,0.2786414025332001
87300.2622055001,87300.2622055001,87300.2622055001,87300.2622055001,0.054132580399737354,0.15743114839293956,0.056185313294226054,0.17571925588704143,0.0,0.27481003204529797
87300.2672055001,87300.2672055001,87300.2672055001,87300.2672055001,0.05533163769733973,0.15689106017346185,0.0556188434283538,0.175300829603935,0.0,0.2708878299171515
87300.2722055001,87300.2722055001,87300.2722055001,87300.2722055001,0.056530164104415345,0.1563403465525155,0.05520803015178381,0.17487232597062474,0.0,0.26687116573914976
87300.27720550011,87300.27720550011,87300.27720550011,87300.27720550011,0.05772804582915175,0.15577911762457852,0.054956435212818074,0.17443386112984455,0.0,0.26276112819834824
